flight_id,flight_date,terminal,aircraft_type,arrival_time,scheduled_turnaround_min,actual_turnaround_min,delay_minutes,departure_time
FL11788,2024-04-02,T2,B787,08:49:00,40,36,0,09:25:00
FL11789,2024-05-03,T1,B787,08:11:00,50,51,1,09:02:00
FL11790,2024-11-12,T2,B787,23:28:00,50,69,19,00:37:00
FL11791,2024-05-19,T2,A321,20:19:00,55,65,10,21:24:00
FL11792,2024-11-09,T1,A321,12:34:00,50,59,9,13:33:00
FL11793,2024-01-11,T1,B787,04:59:00,40,57,17,05:56:00
FL11794,2024-12-26,T2,B737,13:34:00,55,79,24,14:53:00
FL11795,2024-06-19,T2,A320,09:06:00,40,47,7,09:53:00
FL11796,2024-02-05,T2,B737,12:06:00,55,74,19,13:20:00
FL11797,2024-05-09,T1,B787,12:10:00,55,62,7,13:12:00
FL11798,2024-12-08,T1,A320,13:47:00,55,64,9,14:51:00
FL11799,2024-03-01,T1,B787,10:01:00,50,64,14,11:05:00
FL11800,2024-11-29,T3,A320,22:11:00,45,52,7,23:03:00
FL11801,2024-02-18,T3,A320,21:15:00,50,67,17,22:22:00
FL11802,2024-07-04,T1,A320,17:11:00,45,66,21,18:17:00
FL11803,2024-08-08,T3,B787,12:47:00,45,49,4,13:36:00
FL11804,2024-01-06,T3,B787,14:34:00,40,51,11,15:25:00
FL11805,2024-10-26,T2,A320,20:31:00,55,75,20,21:46:00
FL11806,2024-06-23,T2,A321,15:36:00,40,56,16,16:32:00
FL11807,2024-10-05,T2,A321,02:10:00,40,43,3,02:53:00
FL11808,2024-12-19,T3,A321,10:07:00,55,71,16,11:18:00
FL11809,2024-12-29,T3,A321,00:25:00,45,69,24,01:34:00
FL11810,2024-07-22,T2,B737,10:34:00,45,67,22,11:41:00
FL11811,2024-04-05,T2,B737,20:09:00,50,67,17,21:16:00
FL11812,2024-10-08,T1,A321,08:03:00,50,54,4,08:57:00
FL11813,2024-05-14,T3,B787,11:19:00,50,59,9,12:18:00
FL11814,2024-02-02,T2,A321,17:54:00,50,45,0,18:39:00
FL11815,2024-03-22,T2,A320,00:04:00,45,43,0,00:47:00
FL11816,2024-05-27,T2,A320,09:48:00,55,65,10,10:53:00
FL11817,2024-04-04,T3,B787,19:43:00,40,45,5,20:28:00
FL11818,2024-06-18,T2,A320,03:27:00,55,72,17,04:39:00
FL11819,2024-07-29,T2,A321,04:16:00,40,40,0,04:56:00
FL11820,2024-07-09,T2,A321,20:28:00,40,43,3,21:11:00
FL11821,2024-01-07,T2,B787,00:10:00,45,55,10,01:05:00
FL11822,2024-11-09,T2,B787,15:48:00,40,38,0,16:26:00
FL11823,2024-12-07,T1,B787,00:07:00,50,58,8,01:05:00
FL11824,2024-02-03,T2,B737,23:52:00,50,55,5,00:47:00
FL11825,2024-02-20,T1,A320,15:35:00,40,45,5,16:20:00
FL11826,2024-04-29,T3,A320,00:31:00,55,52,0,01:23:00
FL11827,2024-05-17,T3,B737,08:59:00,40,35,0,09:34:00
FL11828,2024-04-15,T3,A320,16:44:00,50,56,6,17:40:00
FL11829,2024-10-08,T3,B787,06:26:00,40,50,10,07:16:00
FL11830,2024-02-01,T3,A320,20:51:00,40,42,2,21:33:00
FL11831,2024-05-03,T2,A321,10:39:00,40,35,0,11:14:00
FL11832,2024-06-18,T2,B737,03:26:00,45,60,15,04:26:00
FL11833,2024-01-12,T3,B737,22:21:00,40,64,24,23:25:00
FL11834,2024-06-16,T2,A320,09:16:00,55,51,0,10:07:00
FL11835,2024-12-08,T1,B737,05:47:00,55,61,6,06:48:00
FL11836,2024-03-18,T1,A320,13:12:00,50,58,8,14:10:00
FL11837,2024-02-03,T2,A320,03:53:00,55,71,16,05:04:00
FL11838,2024-07-27,T3,A321,17:47:00,45,63,18,18:50:00
FL11839,2024-11-21,T3,A321,16:45:00,55,69,14,17:54:00
FL11840,2024-01-08,T1,A320,12:16:00,55,66,11,13:22:00
FL11841,2024-08-12,T2,B737,15:41:00,50,73,23,16:54:00
FL11842,2024-08-14,T1,B737,19:25:00,50,72,22,20:37:00
FL11843,2024-06-23,T2,A321,02:55:00,40,41,1,03:36:00
FL11844,2024-03-21,T3,A320,07:28:00,55,70,15,08:38:00
FL11845,2024-10-08,T1,A320,09:51:00,50,46,0,10:37:00
FL11846,2024-02-26,T2,A321,01:21:00,40,62,22,02:23:00
FL11847,2024-05-14,T3,A320,02:14:00,45,61,16,03:15:00
FL11848,2024-08-25,T2,A321,14:15:00,40,56,16,15:11:00
FL11849,2024-08-04,T3,A320,20:00:00,40,55,15,20:55:00
FL11850,2024-08-14,T2,B737,23:26:00,40,63,23,00:29:00
FL11851,2024-01-26,T1,A321,21:06:00,40,47,7,21:53:00
FL11852,2024-07-05,T2,A320,19:24:00,55,62,7,20:26:00
FL11853,2024-04-27,T1,A320,07:19:00,40,40,0,07:59:00
FL11854,2024-07-15,T1,A321,17:59:00,45,64,19,19:03:00
FL11855,2024-04-25,T1,B787,11:36:00,40,46,6,12:22:00
FL11856,2024-10-29,T3,B787,06:58:00,45,64,19,08:02:00
FL11857,2024-04-11,T1,A320,01:27:00,50,67,17,02:34:00
FL11858,2024-06-11,T1,A320,10:55:00,40,63,23,11:58:00
FL11859,2024-06-26,T1,A320,17:11:00,50,60,10,18:11:00
FL11860,2024-10-06,T3,B787,03:34:00,45,42,0,04:16:00
FL11861,2024-10-12,T2,A321,09:11:00,40,46,6,09:57:00
FL11862,2024-07-30,T3,B787,08:22:00,55,65,10,09:27:00
FL11863,2024-02-23,T3,B737,11:38:00,40,43,3,12:21:00
FL11864,2024-03-07,T2,B787,04:04:00,55,62,7,05:06:00
FL11865,2024-02-01,T2,B787,05:08:00,55,78,23,06:26:00
FL11866,2024-09-07,T1,A320,03:50:00,50,56,6,04:46:00
FL11867,2024-01-08,T1,A321,23:26:00,50,70,20,00:36:00
FL11868,2024-08-02,T2,A321,02:34:00,55,72,17,03:46:00
FL11869,2024-02-15,T2,B787,19:58:00,50,59,9,20:57:00
FL11870,2024-03-20,T3,A320,14:07:00,55,53,0,15:00:00
FL11871,2024-02-04,T3,A321,01:54:00,45,56,11,02:50:00
FL11872,2024-07-07,T3,A320,23:33:00,45,49,4,00:22:00
FL11873,2024-03-29,T2,B787,05:10:00,40,50,10,06:00:00
FL11874,2024-11-30,T1,A321,16:32:00,50,56,6,17:28:00
FL11875,2024-05-15,T3,B737,04:59:00,45,45,0,05:44:00
FL11876,2024-02-03,T3,B787,17:21:00,45,55,10,18:16:00
FL11877,2024-10-07,T2,B787,13:03:00,45,51,6,13:54:00
FL11878,2024-04-22,T3,B737,00:11:00,55,77,22,01:28:00
FL11879,2024-06-20,T2,B787,23:47:00,50,66,16,00:53:00
FL11880,2024-12-04,T1,B737,03:51:00,45,45,0,04:36:00
FL11881,2024-02-12,T3,B737,15:54:00,45,66,21,17:00:00
FL11882,2024-01-13,T3,B787,12:09:00,50,74,24,13:23:00
FL11883,2024-06-22,T3,B737,21:41:00,55,64,9,22:45:00
FL11884,2024-05-04,T2,B737,22:56:00,45,43,0,23:39:00
FL11885,2024-11-27,T2,B787,16:57:00,50,69,19,18:06:00
FL11886,2024-07-25,T1,B787,16:38:00,55,54,0,17:32:00
FL11887,2024-12-08,T2,B737,05:02:00,50,61,11,06:03:00
FL11888,2024-04-13,T3,A320,09:00:00,45,43,0,09:43:00
FL11889,2024-05-09,T3,B787,07:49:00,50,70,20,08:59:00
FL11890,2024-02-09,T2,B787,13:32:00,40,45,5,14:17:00
FL11891,2024-01-23,T1,A320,01:16:00,50,63,13,02:19:00
FL11892,2024-09-08,T2,B787,16:59:00,40,48,8,17:47:00
FL11893,2024-11-20,T2,A320,00:23:00,55,76,21,01:39:00
FL11894,2024-10-16,T3,A321,17:18:00,40,58,18,18:16:00
FL11895,2024-07-20,T3,B787,11:15:00,55,55,0,12:10:00
FL11896,2024-06-03,T3,B787,08:44:00,50,70,20,09:54:00
FL11897,2024-02-24,T2,A321,05:46:00,40,44,4,06:30:00
FL11898,2024-04-15,T2,B787,02:51:00,40,57,17,03:48:00
FL11899,2024-09-16,T1,B737,22:30:00,45,49,4,23:19:00
FL11900,2024-07-18,T3,B737,11:51:00,50,62,12,12:53:00
FL11901,2024-11-21,T1,A321,08:08:00,50,61,11,09:09:00
FL11902,2024-08-04,T3,B737,06:17:00,40,63,23,07:20:00
FL11903,2024-02-16,T1,A321,19:47:00,50,46,0,20:33:00
FL11904,2024-04-26,T3,B737,06:11:00,55,71,16,07:22:00
FL11905,2024-07-30,T2,B787,16:39:00,50,57,7,17:36:00
FL11906,2024-06-03,T3,B737,16:16:00,45,51,6,17:07:00
FL11907,2024-09-19,T1,B787,12:36:00,55,54,0,13:30:00
FL11908,2024-05-30,T1,B737,07:56:00,45,47,2,08:43:00
FL11909,2024-07-30,T3,A321,06:21:00,50,48,0,07:09:00
FL11910,2024-07-10,T2,B737,02:34:00,55,52,0,03:26:00
FL11911,2024-08-30,T3,B787,04:16:00,45,43,0,04:59:00
FL11912,2024-04-07,T2,A321,11:13:00,50,53,3,12:06:00
FL11913,2024-01-29,T3,B737,01:07:00,45,67,22,02:14:00
FL11914,2024-07-07,T2,A320,05:43:00,40,42,2,06:25:00
FL11915,2024-06-20,T3,A320,21:40:00,55,60,5,22:40:00
FL11916,2024-07-15,T3,A321,11:12:00,45,54,9,12:06:00
FL11917,2024-06-03,T2,A320,06:30:00,40,58,18,07:28:00
FL11918,2024-05-19,T2,A320,04:18:00,55,60,5,05:18:00
FL11919,2024-10-19,T3,B737,05:06:00,45,55,10,06:01:00
FL11920,2024-10-16,T1,B737,18:38:00,55,55,0,19:33:00
FL11921,2024-09-12,T2,B787,15:49:00,50,73,23,17:02:00
FL11922,2024-06-12,T1,B737,16:09:00,50,59,9,17:08:00
FL11923,2024-05-13,T1,A321,04:05:00,40,55,15,05:00:00
FL11924,2024-12-17,T1,B787,12:12:00,55,63,8,13:15:00
FL11925,2024-11-24,T1,B787,03:06:00,40,50,10,03:56:00
FL11926,2024-09-22,T3,B737,15:24:00,50,71,21,16:35:00
FL11927,2024-01-29,T2,B787,13:04:00,45,63,18,14:07:00
FL11928,2024-05-18,T3,B787,23:16:00,55,77,22,00:33:00
FL11929,2024-12-13,T3,B737,23:49:00,40,48,8,00:37:00
FL11930,2024-11-07,T3,A321,06:47:00,50,48,0,07:35:00
FL11931,2024-03-25,T3,B737,19:08:00,45,49,4,19:57:00
FL11932,2024-09-05,T3,A320,22:40:00,50,59,9,23:39:00
FL11933,2024-12-16,T2,B787,05:40:00,50,66,16,06:46:00
FL11934,2024-11-09,T3,B737,09:22:00,45,48,3,10:10:00
FL11935,2024-08-20,T3,A321,20:01:00,45,67,22,21:08:00
FL11936,2024-11-03,T3,A321,10:50:00,55,63,8,11:53:00
FL11937,2024-03-01,T1,B787,15:51:00,45,69,24,17:00:00
FL11938,2024-09-29,T3,A320,19:53:00,45,58,13,20:51:00
FL11939,2024-08-06,T2,B737,17:42:00,50,69,19,18:51:00
FL11940,2024-10-12,T2,A320,01:08:00,50,57,7,02:05:00
FL11941,2024-09-05,T2,B737,20:59:00,50,71,21,22:10:00
FL11942,2024-03-12,T1,A321,06:20:00,45,63,18,07:23:00
FL11943,2024-10-19,T2,A321,00:56:00,55,68,13,02:04:00
FL11944,2024-07-16,T1,B787,21:40:00,50,67,17,22:47:00
FL11945,2024-03-20,T2,A320,14:09:00,50,49,0,14:58:00
FL11946,2024-05-16,T1,A321,18:42:00,45,46,1,19:28:00
FL11947,2024-07-31,T2,B787,15:15:00,45,59,14,16:14:00
FL11948,2024-11-22,T3,A321,05:24:00,40,63,23,06:27:00
FL11949,2024-04-16,T2,B737,07:40:00,45,42,0,08:22:00
FL11950,2024-07-25,T2,A320,02:58:00,50,51,1,03:49:00
FL11951,2024-05-31,T2,A320,14:03:00,45,67,22,15:10:00
FL11952,2024-05-12,T3,B737,09:33:00,40,48,8,10:21:00
FL11953,2024-06-14,T1,B737,01:58:00,55,71,16,03:09:00
FL11954,2024-06-28,T1,A320,09:08:00,40,39,0,09:47:00
FL11955,2024-04-30,T3,B787,10:45:00,55,65,10,11:50:00
FL11956,2024-06-22,T3,B787,00:25:00,55,69,14,01:34:00
FL11957,2024-11-26,T1,A321,17:11:00,50,66,16,18:17:00
FL11958,2024-03-08,T1,B787,16:08:00,45,40,0,16:48:00
FL11959,2024-07-05,T1,A320,08:52:00,45,54,9,09:46:00
FL11960,2024-05-17,T1,B787,02:28:00,40,46,6,03:14:00
FL11961,2024-12-19,T1,B737,17:28:00,45,63,18,18:31:00
FL11962,2024-11-03,T3,A320,10:54:00,55,79,24,12:13:00
FL11963,2024-11-25,T1,A321,15:44:00,50,66,16,16:50:00
FL11964,2024-08-25,T1,A320,09:14:00,50,58,8,10:12:00
FL11965,2024-01-18,T2,A320,07:04:00,55,65,10,08:09:00
FL11966,2024-03-16,T3,B787,04:52:00,55,76,21,06:08:00
FL11967,2024-05-30,T3,B787,20:08:00,55,65,10,21:13:00
FL11968,2024-04-17,T1,B787,09:13:00,55,70,15,10:23:00
FL11969,2024-06-01,T2,A321,07:10:00,45,63,18,08:13:00
FL11970,2024-11-11,T2,A321,10:03:00,55,53,0,10:56:00
FL11971,2024-02-06,T1,A321,05:16:00,45,41,0,05:57:00
FL11972,2024-11-28,T2,A321,06:37:00,50,65,15,07:42:00
FL11973,2024-05-25,T1,B737,22:27:00,45,46,1,23:13:00
FL11974,2024-05-05,T3,A320,09:55:00,55,54,0,10:49:00
FL11975,2024-10-11,T2,B787,09:05:00,40,41,1,09:46:00
FL11976,2024-04-17,T1,A320,01:15:00,40,36,0,01:51:00
FL11977,2024-10-12,T1,A320,14:24:00,45,51,6,15:15:00
FL11978,2024-08-27,T1,A320,15:15:00,40,35,0,15:50:00
FL11979,2024-04-11,T3,B787,11:48:00,50,47,0,12:35:00
FL11980,2024-08-07,T2,A320,08:05:00,45,40,0,08:45:00
FL11981,2024-01-07,T3,B737,18:31:00,40,37,0,19:08:00
FL11982,2024-08-03,T3,B787,12:26:00,50,60,10,13:26:00
FL11983,2024-06-17,T2,B737,20:55:00,45,58,13,21:53:00
FL11984,2024-03-14,T3,B787,17:10:00,45,47,2,17:57:00
FL11985,2024-10-19,T1,A320,09:09:00,45,60,15,10:09:00
FL11986,2024-01-27,T2,A320,16:15:00,45,58,13,17:13:00
FL11987,2024-10-03,T3,A320,17:55:00,55,54,0,18:49:00
FL11988,2024-02-12,T2,B737,15:41:00,40,58,18,16:39:00
FL11989,2024-11-02,T3,A320,15:18:00,45,65,20,16:23:00
FL11990,2024-04-02,T1,A321,23:39:00,45,66,21,00:45:00
FL11991,2024-03-11,T3,B737,20:44:00,40,60,20,21:44:00
FL11992,2024-09-25,T2,A321,19:26:00,40,35,0,20:01:00
FL11993,2024-04-18,T3,B787,06:02:00,50,67,17,07:09:00
FL11994,2024-06-29,T1,A321,06:21:00,40,47,7,07:08:00
FL11995,2024-08-02,T1,A321,21:40:00,45,44,0,22:24:00
FL11996,2024-04-23,T1,B737,04:30:00,55,69,14,05:39:00
FL11997,2024-07-03,T3,B787,17:17:00,40,53,13,18:10:00
FL11998,2024-05-04,T2,A321,04:57:00,55,77,22,06:14:00
FL11999,2024-04-14,T3,A320,16:43:00,45,46,1,17:29:00
FL12000,2024-08-24,T3,A320,03:53:00,40,62,22,04:55:00
FL12001,2024-05-20,T3,B787,09:34:00,55,75,20,10:49:00
FL12002,2024-10-19,T2,A321,00:26:00,50,57,7,01:23:00
FL12003,2024-06-06,T1,B737,01:32:00,50,58,8,02:30:00
FL12004,2024-09-30,T1,B787,10:16:00,50,62,12,11:18:00
FL12005,2024-12-06,T1,B787,05:08:00,50,58,8,06:06:00
FL12006,2024-04-26,T2,B787,00:51:00,55,62,7,01:53:00
FL12007,2024-03-02,T3,B787,05:18:00,55,57,2,06:15:00
FL12008,2024-01-24,T3,A320,03:00:00,55,78,23,04:18:00
FL12009,2024-02-29,T3,B737,19:03:00,55,69,14,20:12:00
FL12010,2024-12-27,T2,A320,14:34:00,50,70,20,15:44:00
FL12011,2024-11-11,T3,B787,17:46:00,55,67,12,18:53:00
FL12012,2024-09-21,T2,B737,10:46:00,40,48,8,11:34:00
FL12013,2024-06-28,T1,A320,21:23:00,45,68,23,22:31:00
FL12014,2024-08-19,T1,A321,03:16:00,40,36,0,03:52:00
FL12015,2024-05-22,T2,A321,10:44:00,55,60,5,11:44:00
FL12016,2024-11-28,T1,B787,16:10:00,55,64,9,17:14:00
FL12017,2024-09-01,T2,A321,04:14:00,50,54,4,05:08:00
FL12018,2024-03-21,T3,B737,12:11:00,50,61,11,13:12:00
FL12019,2024-05-05,T1,B787,05:35:00,45,65,20,06:40:00
FL12020,2024-05-16,T1,A321,16:29:00,50,68,18,17:37:00
FL12021,2024-02-25,T3,B737,14:59:00,40,45,5,15:44:00
FL12022,2024-07-31,T3,A320,21:18:00,50,52,2,22:10:00
FL12023,2024-04-03,T2,A320,08:33:00,50,66,16,09:39:00
FL12024,2024-10-18,T1,B737,04:01:00,45,41,0,04:42:00
FL12025,2024-05-07,T3,A321,02:28:00,55,52,0,03:20:00
FL12026,2024-08-04,T1,B737,22:02:00,50,69,19,23:11:00
FL12027,2024-07-17,T1,B737,12:36:00,55,56,1,13:32:00
FL12028,2024-01-20,T1,B737,10:19:00,40,48,8,11:07:00
FL12029,2024-02-24,T1,A320,07:32:00,55,61,6,08:33:00
FL12030,2024-09-02,T2,A320,23:36:00,50,73,23,00:49:00
FL12031,2024-09-07,T3,A320,03:31:00,55,54,0,04:25:00
FL12032,2024-02-29,T1,A321,11:07:00,40,39,0,11:46:00
FL12033,2024-06-11,T3,B787,09:53:00,50,51,1,10:44:00
FL12034,2024-07-20,T3,A320,02:10:00,40,35,0,02:45:00
FL12035,2024-08-14,T2,A320,22:32:00,50,61,11,23:33:00
FL12036,2024-05-08,T2,B737,10:11:00,45,58,13,11:09:00
FL12037,2024-02-14,T1,A321,04:15:00,40,59,19,05:14:00
FL12038,2024-07-15,T1,B737,09:20:00,50,52,2,10:12:00
FL12039,2024-06-14,T2,B737,01:02:00,40,46,6,01:48:00
FL12040,2024-09-03,T3,B737,22:14:00,50,47,0,23:01:00
FL12041,2024-08-13,T3,B737,06:46:00,45,51,6,07:37:00
FL12042,2024-10-06,T2,A320,13:21:00,55,57,2,14:18:00
FL12043,2024-09-16,T1,A321,18:48:00,55,53,0,19:41:00
FL12044,2024-12-12,T1,A320,00:14:00,45,46,1,01:00:00
FL12045,2024-07-15,T1,B787,04:18:00,45,53,8,05:11:00
FL12046,2024-04-16,T2,B737,12:02:00,55,51,0,12:53:00
FL12047,2024-09-25,T2,A320,23:55:00,40,39,0,00:34:00
FL12048,2024-08-19,T3,A321,21:22:00,45,51,6,22:13:00
FL12049,2024-04-10,T2,B787,10:13:00,55,54,0,11:07:00
FL12050,2024-06-08,T1,A320,21:23:00,55,76,21,22:39:00
FL12051,2024-04-04,T3,A320,17:48:00,55,70,15,18:58:00
FL12052,2024-07-25,T1,B787,13:32:00,40,59,19,14:31:00
FL12053,2024-11-08,T1,A321,05:30:00,40,47,7,06:17:00
FL12054,2024-08-22,T3,B787,02:44:00,45,64,19,03:48:00
FL12055,2024-11-22,T1,B787,20:16:00,40,36,0,20:52:00
FL12056,2024-06-02,T3,B737,23:44:00,40,44,4,00:28:00
FL12057,2024-04-09,T1,B737,23:17:00,40,46,6,00:03:00
FL12058,2024-08-25,T1,B787,18:08:00,40,59,19,19:07:00
FL12059,2024-04-16,T3,B737,06:26:00,45,55,10,07:21:00
FL12060,2024-12-11,T1,A321,23:58:00,40,51,11,00:49:00
FL12061,2024-12-29,T1,A320,17:33:00,45,60,15,18:33:00
FL12062,2024-05-09,T3,B787,21:29:00,45,54,9,22:23:00
FL12063,2024-10-25,T3,B737,05:27:00,40,60,20,06:27:00
FL12064,2024-02-12,T3,A321,20:40:00,40,35,0,21:15:00
FL12065,2024-03-03,T2,A321,05:19:00,45,42,0,06:01:00
FL12066,2024-03-13,T1,A321,06:38:00,45,65,20,07:43:00
FL12067,2024-07-04,T3,B787,01:44:00,45,51,6,02:35:00
FL12068,2024-04-26,T1,B737,11:35:00,55,77,22,12:52:00
FL12069,2024-10-30,T3,A321,16:56:00,40,56,16,17:52:00
FL12070,2024-01-05,T1,B737,05:29:00,55,59,4,06:28:00
FL12071,2024-03-16,T1,A320,10:59:00,55,58,3,11:57:00
FL12072,2024-10-17,T3,A321,17:50:00,40,38,0,18:28:00
FL12073,2024-12-14,T3,A321,09:58:00,50,46,0,10:44:00
FL12074,2024-03-23,T2,B737,13:40:00,55,70,15,14:50:00
FL12075,2024-02-29,T3,B737,10:40:00,40,35,0,11:15:00
FL12076,2024-04-16,T3,B737,05:13:00,55,59,4,06:12:00
FL12077,2024-04-26,T3,A320,19:30:00,40,47,7,20:17:00
FL12078,2024-11-02,T2,B787,07:41:00,45,46,1,08:27:00
FL12079,2024-12-12,T1,B737,08:05:00,55,76,21,09:21:00
FL12080,2024-03-22,T2,A321,06:49:00,55,77,22,08:06:00
FL12081,2024-11-10,T1,A320,00:26:00,55,67,12,01:33:00
FL12082,2024-11-15,T3,B737,17:32:00,40,49,9,18:21:00
FL12083,2024-12-26,T3,B737,04:30:00,50,52,2,05:22:00
FL12084,2024-05-20,T3,A321,11:25:00,45,69,24,12:34:00
FL12085,2024-08-09,T2,A321,08:20:00,50,69,19,09:29:00
FL12086,2024-03-10,T2,B737,21:16:00,55,78,23,22:34:00
FL12087,2024-01-12,T3,A320,06:24:00,40,52,12,07:16:00
FL12088,2024-10-23,T2,B737,00:59:00,55,67,12,02:06:00
FL12089,2024-04-14,T3,B787,18:50:00,55,62,7,19:52:00
FL12090,2024-07-25,T2,A320,03:39:00,50,74,24,04:53:00
FL12091,2024-03-05,T3,A321,12:50:00,55,65,10,13:55:00
FL12092,2024-03-03,T2,A321,09:23:00,40,44,4,10:07:00
FL12093,2024-06-26,T1,A320,09:05:00,45,64,19,10:09:00
FL12094,2024-01-08,T3,A320,01:35:00,50,56,6,02:31:00
FL12095,2024-06-07,T2,A321,16:28:00,40,42,2,17:10:00
FL12096,2024-01-11,T2,B787,18:32:00,55,72,17,19:44:00
FL12097,2024-09-29,T3,A320,13:47:00,45,40,0,14:27:00
FL12098,2024-04-04,T2,A321,03:50:00,45,48,3,04:38:00
FL12099,2024-06-03,T1,B737,16:07:00,45,59,14,17:06:00
FL12100,2024-07-24,T1,A320,04:34:00,40,40,0,05:14:00
FL12101,2024-04-24,T2,B787,04:05:00,45,57,12,05:02:00
FL12102,2024-03-27,T3,A320,01:50:00,40,63,23,02:53:00
FL12103,2024-11-07,T2,B787,03:53:00,50,49,0,04:42:00
FL12104,2024-07-15,T2,A321,21:41:00,40,61,21,22:42:00
FL12105,2024-12-15,T1,A320,06:56:00,55,66,11,08:02:00
FL12106,2024-04-07,T2,A320,11:17:00,40,46,6,12:03:00
FL12107,2024-01-19,T3,B787,19:11:00,40,39,0,19:50:00
FL12108,2024-11-08,T1,B787,21:00:00,55,61,6,22:01:00
FL12109,2024-01-16,T2,B737,13:22:00,50,68,18,14:30:00
FL12110,2024-02-14,T3,B787,10:18:00,40,39,0,10:57:00
FL12111,2024-06-03,T1,A321,19:11:00,55,56,1,20:07:00
FL12112,2024-08-18,T3,A320,11:46:00,55,61,6,12:47:00
FL12113,2024-06-05,T3,B787,14:10:00,50,68,18,15:18:00
FL12114,2024-04-22,T3,B737,23:37:00,50,45,0,00:22:00
FL12115,2024-12-24,T2,B737,07:54:00,55,73,18,09:07:00
FL12116,2024-02-13,T1,B787,10:54:00,50,71,21,12:05:00
FL12117,2024-12-30,T2,B737,06:34:00,55,60,5,07:34:00
FL12118,2024-12-30,T1,A320,01:50:00,50,45,0,02:35:00
FL12119,2024-04-19,T3,A321,01:29:00,55,73,18,02:42:00
FL12120,2024-04-20,T3,B737,12:42:00,45,69,24,13:51:00
FL12121,2024-08-10,T2,B787,21:43:00,50,59,9,22:42:00
FL12122,2024-09-21,T3,B787,22:36:00,45,69,24,23:45:00
FL12123,2024-09-27,T3,A320,20:47:00,55,75,20,22:02:00
FL12124,2024-07-30,T3,A321,18:44:00,50,46,0,19:30:00
FL12125,2024-11-09,T1,B787,02:11:00,50,64,14,03:15:00
FL12126,2024-09-14,T1,A321,17:16:00,45,56,11,18:12:00
FL12127,2024-09-03,T2,B737,07:36:00,45,40,0,08:16:00
FL12128,2024-02-24,T1,A320,01:37:00,40,54,14,02:31:00
FL12129,2024-11-04,T3,B737,19:03:00,45,67,22,20:10:00
FL12130,2024-12-15,T3,A321,04:52:00,55,78,23,06:10:00
FL12131,2024-03-12,T3,B787,17:04:00,55,60,5,18:04:00
FL12132,2024-10-22,T2,B787,09:31:00,45,52,7,10:23:00
FL12133,2024-07-31,T3,A320,04:09:00,45,43,0,04:52:00
FL12134,2024-10-21,T3,B737,10:51:00,55,53,0,11:44:00
FL12135,2024-06-19,T2,A321,02:28:00,40,42,2,03:10:00
FL12136,2024-09-02,T1,B787,23:38:00,40,38,0,00:16:00
FL12137,2024-05-20,T1,B787,00:43:00,50,59,9,01:42:00
FL12138,2024-04-13,T1,A320,17:47:00,55,70,15,18:57:00
FL12139,2024-04-14,T2,A320,18:21:00,50,55,5,19:16:00
FL12140,2024-08-27,T2,B737,20:49:00,40,46,6,21:35:00
FL12141,2024-11-06,T3,B787,02:41:00,45,65,20,03:46:00
FL12142,2024-11-16,T3,B737,04:12:00,40,61,21,05:13:00
FL12143,2024-10-06,T2,A321,02:11:00,40,36,0,02:47:00
FL12144,2024-01-22,T2,B737,07:53:00,40,44,4,08:37:00
FL12145,2024-03-18,T3,A320,18:52:00,40,61,21,19:53:00
FL12146,2024-10-27,T3,B737,11:45:00,55,75,20,13:00:00
FL12147,2024-07-13,T3,A320,17:38:00,55,58,3,18:36:00
FL12148,2024-11-15,T1,B787,04:34:00,55,56,1,05:30:00
FL12149,2024-12-18,T1,A321,03:06:00,40,47,7,03:53:00
FL12150,2024-01-21,T3,B787,15:48:00,50,56,6,16:44:00
FL12151,2024-06-08,T2,B737,04:02:00,45,56,11,04:58:00
FL12152,2024-08-19,T1,B787,04:23:00,50,48,0,05:11:00
FL12153,2024-12-26,T3,A320,08:41:00,55,56,1,09:37:00
FL12154,2024-10-27,T1,B787,16:02:00,55,77,22,17:19:00
FL12155,2024-02-13,T2,A321,13:02:00,55,58,3,14:00:00
FL12156,2024-10-23,T2,A320,18:30:00,50,64,14,19:34:00
FL12157,2024-12-17,T2,A321,08:54:00,55,56,1,09:50:00
FL12158,2024-06-28,T3,B737,03:29:00,55,73,18,04:42:00
FL12159,2024-04-10,T3,A321,00:45:00,40,42,2,01:27:00
FL12160,2024-04-24,T1,A320,00:25:00,55,52,0,01:17:00
FL12161,2024-07-31,T3,A320,21:29:00,55,78,23,22:47:00
FL12162,2024-01-18,T3,A321,02:54:00,50,59,9,03:53:00
FL12163,2024-01-27,T3,B787,22:14:00,45,54,9,23:08:00
FL12164,2024-12-23,T1,B737,05:21:00,55,61,6,06:22:00
FL12165,2024-10-11,T3,A320,19:18:00,45,60,15,20:18:00
FL12166,2024-05-28,T2,B737,00:54:00,45,55,10,01:49:00
FL12167,2024-10-11,T3,B787,19:39:00,55,65,10,20:44:00
FL12168,2024-05-16,T3,A321,11:07:00,40,41,1,11:48:00
FL12169,2024-07-07,T2,A321,02:26:00,55,55,0,03:21:00
FL12170,2024-07-08,T1,A320,09:58:00,50,68,18,11:06:00
FL12171,2024-07-17,T3,A320,00:19:00,55,67,12,01:26:00
FL12172,2024-04-11,T3,B737,21:32:00,40,58,18,22:30:00
FL12173,2024-03-31,T3,B787,05:32:00,55,61,6,06:33:00
FL12174,2024-08-11,T3,A321,15:06:00,50,54,4,16:00:00
